,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TenureCategory,Tenure_X_MonthlyCharges,HighSpender,MonthlyChargesRatio,SqrtTotalCharges,SqrtMonthlyCharges,AutomaticPayment,AllServicesActivated,TeleServicesActivated,Connected,gender_Female,gender_Male,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
3212,0.0,0.0,0.0,-1.1950585899739505,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.7175681558964994,-0.9545348341932451,,0.0,-0.9555696559467123,0.0,0.584426478749568,-1.1963955525234764,-0.5711395261290583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
3213,1.0,1.0,0.0,-0.5845258232133017,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.065316661512041,-0.22686754986435265,,2.0,-0.24318551460666027,0.0,-0.3656824006022133,0.044515024586490703,0.9840554172178806,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Yes
3214,0.0,1.0,1.0,-0.5031214543118819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5582114567518128,-0.8454330451695121,,2.0,-0.8448344790756609,0.0,-0.3818341388301743,-0.8759342826236661,-1.6686182280219697,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,No
3215,0.0,0.0,0.0,-1.1543564055232407,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.4508113246295018,-0.8689408096285809,,1.0,-0.874884730601048,0.0,0.28867844777369966,-0.9331601326831325,0.5119914133078468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
3216,1.0,0.0,0.0,-1.0729520366218208,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.5868218391928374,-0.7990615645927188,,1.0,-0.7946505590282643,0.0,0.04395656271300066,-0.7736610226337607,0.6208302831552542,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Yes
3217,0.0,0.0,0.0,0.06670912799805705,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.5717255559430435,-0.27068430535381327,,2.0,-0.2871018107644761,0.0,-0.457084688326162,-0.0038994244166479937,-0.41688899227209775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No
3218,1.0,0.0,0.0,-0.9915476677204009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5598501376501666,-0.9447452994048109,,1.0,-0.9464901870929705,0.0,-0.13267913256875724,-1.1594129374492286,-1.6713125528140143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Yes
3219,0.0,0.0,0.0,0.8807528170122555,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9014485716766972,1.183813000460224,,2.0,1.1824842756192055,1.0,-0.493554122629516,1.195584755796021,0.8628566201520088,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
3220,1.0,1.0,0.0,0.5144331569558662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.394343366916469,-0.5110646146215699,,2.0,-0.5368194009404429,0.0,-0.48451116429390073,-0.29953206802423454,-1.414566306627436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
3221,0.0,0.0,0.0,1.4505833993221944,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.4193282323961736,0.5681027861350245,,2.0,0.5755121237371366,0.0,-0.5068843002088868,0.7610689652348767,-0.262905121867773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No
3222,0.0,1.0,1.0,1.572689952674324,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.20009314718142562,1.1978747225795756,,2.0,1.2216998538598356,1.0,-0.5087933432403392,1.204742186180982,0.3037851363978224,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,No
3223,0.0,0.0,0.0,-0.3403127165090422,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.7113615874676985,-0.1253225947123933,,2.0,-0.09752765257003378,0.0,-0.406405966483219,0.1517845591998673,0.7181861888805849,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,No
3224,0.0,0.0,0.0,-0.5031214543118819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5647661803452269,-0.8421913351847454,,2.0,-0.846551636305683,0.0,-0.3869338616758233,-0.8683620234989866,-1.679416160290735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No
3225,0.0,0.0,0.0,0.7993484481108356,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.40984430217066586,0.7956880016880734,,2.0,0.7662882919925941,0.0,-0.4920962368692379,0.9301420002433288,0.4786648885414796,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
3226,0.0,1.0,1.0,-1.2357607744246606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5385472859715719,-1.0015932996674723,,0.0,-0.9965453203481153,0.0,1.7119299214405135,-1.4468283701331797,-1.6365492076173083,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,No
3227,1.0,0.0,0.0,-0.6252280076640117,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.7274002412866201,-0.6844209598334244,,2.0,-0.6852032500797295,0.0,-0.3509107206159244,-0.5604569770508602,-0.5818052383384438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
3228,0.0,1.0,1.0,-0.9101432988189812,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.10013361238186602,-0.7249745370600736,,1.0,-0.712184083056452,0.0,-0.18846117962308728,-0.6308802265170473,0.21776032586861066,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,No
3229,1.0,0.0,0.0,-1.2764629588753704,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.24433753143696874,-0.9832164536611137,,0.0,-0.9819065549621767,0.0,3.0099405968459334,-1.3267741205428947,0.3412898885920437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
3230,0.0,1.0,1.0,1.0028593703643853,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,-0.25054409986576953,0.4915254383491812,,2.0,0.4444071692249476,0.0,-0.49896758604500324,0.7014745885859262,-0.09985445283268106,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,No
3231,1.0,1.0,0.0,-0.7880367454668513,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.10504965507692653,-0.65071576330307,,2.0,-0.6208098539539,0.0,-0.26342418246414095,-0.505152652210861,0.2220341765283823,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
3232,0.0,1.0,1.0,1.0842637392658052,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.963718445814128,1.3809132611896402,,2.0,1.4339834164213205,1.0,-0.4977705601911849,1.321389030946648,0.9092803689611398,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,No
3233,1.0,0.0,0.0,1.2877746615193548,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.1423346637346523,1.85634974677004,,2.0,1.7911735847312966,1.0,-0.505096610672685,1.6050405665274563,1.039968452341081,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No
3234,0.0,1.0,1.0,1.572689952674324,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.28858191569251135,1.3189343424742688,,2.0,1.303994614108646,1.0,-0.5096549420110124,1.28240662797425,0.37845724613298176,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,No
3235,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.10996569777198656,-0.9849768524607881,,0.0,-0.9836666411229493,0.0,3.0099405968459334,-1.3364162595398734,0.2263034797283654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No
3236,0.0,1.0,0.0,0.5144331569558662,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,-0.45701789305830287,-0.029359391852085016,,2.0,0.015675937819174455,0.0,-0.4767337078254291,0.2476600962923755,-0.3003547585448616,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
3237,0.0,0.0,0.0,-0.9508454832696911,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.03294769554937516,-0.7675676007009801,,1.0,-0.7502835090975678,0.0,-0.13733314280486433,-0.7103750628485457,0.1588875239763657,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
3238,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.742148369371801,-0.9961403570440902,,0.0,-0.9948281631180932,0.0,3.0099405968459334,-1.4055270464061773,-0.5978706167028696,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No
3239,0.0,1.0,0.0,1.4098812148714845,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.3763178770345814,-0.27113513919275434,,2.0,-0.287724280260359,0.0,-0.5075848276375349,-0.004404864364375447,-1.3882603712404897,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,No
3240,0.0,0.0,0.0,-0.9508454832696911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5647661803452269,-0.9507349489793135,,1.0,-0.9386341927656192,0.0,-0.0966301807476679,-1.181709926708748,-1.679416160290735,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
3241,0.0,1.0,1.0,0.026006943547347117,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.1947724524819627,0.47332033856718086,,2.0,0.45509647298183514,0.0,-0.45282204740713516,0.68708556661022,1.0776694464973893,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Yes
3242,1.0,1.0,0.0,1.124965923716515,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0063241491713173,1.5037976847181425,,2.0,1.5089587939771614,1.0,-0.49999520324031366,1.3972156429603542,0.9407815314404265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No
3243,0.0,0.0,0.0,-1.2357607744246606,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.403289578577252,-0.9501338371940588,,0.0,-0.94567453740871,0.0,1.3116208630617736,-1.1794267846226525,0.4733084710814427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No
3244,0.0,0.0,0.0,-0.3403127165090422,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.41312166396737254,-0.15612957370669808,,2.0,-0.19128443732924172,0.0,-0.4171465220454156,0.1199190647556303,0.48134057857816903,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
3245,0.0,1.0,1.0,0.31092223470231656,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.45736604822291566,0.3983101750786089,,2.0,0.3803572045451224,0.0,-0.47155128403808383,0.6268493872563314,0.5172997306373095,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,No
3246,0.0,0.0,0.0,1.5319877682236143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5582114567518128,-0.43929616111776437,,2.0,-0.4219845111827136,0.0,-0.5071700289944936,-0.20502089895004127,-1.6686182280219697,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
3247,0.0,1.0,0.0,1.3691790304207745,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.7130002683660519,1.5173656364424635,,2.0,1.5076709260546448,1.0,-0.5057305377533204,1.4054733512166067,0.7194531790235521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No
3248,0.0,0.0,0.0,-0.5438236387625918,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.36068387522006273,-0.3751274780418222,,2.0,-0.3757285882989927,0.0,-0.3722480232616509,-0.12539667989455142,0.4383263804151729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
3249,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.576236946633701,-1.0070677105688992,,0.0,-1.0057535759941088,0.0,3.0099405968459334,-1.49781540637415,-1.6984466502946616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No
3250,0.0,0.0,0.0,-0.8287389299175613,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.4163990257640797,-0.5672900348209317,,1.0,-0.6021143046120341,0.0,-0.28607536956504875,-0.37838499645836615,0.4840145936910253,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
3251,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.04605714273620285,-0.9858141153045358,,0.0,-0.984503755272585,0.0,3.0099405968459334,-1.3411003659945289,0.17044361501113087,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Yes
3252,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5614888185485198,-1.0068744960664961,,0.0,-1.0055603958057313,0.0,3.0099405968459334,-1.4957663067080622,-1.674010307686345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Yes
3253,0.0,0.0,0.0,-1.1950585899739505,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.742148369371801,-0.9626069067380945,,0.0,-0.9565355568885997,0.0,0.7378929781809036,-1.2292009986043195,-0.5978706167028696,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No
3254,0.0,0.0,0.0,-0.462419269861172,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,-0.06209579655512442,-0.40370175611946657,,2.0,-0.4248392850776254,0.0,-0.3958224424174587,-0.16033565038689251,0.07407254169897474,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
3255,0.0,1.0,0.0,0.39232660360373645,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.5589642639208287,0.5254453176599837,,2.0,0.5059672559212405,0.0,-0.4757320765300468,0.7280543475701315,0.5987577728212804,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Yes
3256,0.0,1.0,0.0,1.1656681081672249,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.26564038311556315,1.0153084860864972,,2.0,0.9591894423202038,0.0,-0.5027169111802872,1.0834840408917417,0.35922683865952976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
3257,0.0,0.0,0.0,0.39232660360373645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5270765196830978,-0.6039149171653805,,2.0,-0.6416518498332934,0.0,-0.4826544308774057,-0.4324416308732553,-1.6180608947939772,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No
3258,0.0,1.0,1.0,1.4505833993221944,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.1800243243967816,2.022213662944255,,2.0,2.000065761763488,1.0,-0.5074919175149121,1.6983870423795644,1.0670956175933957,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,No
3259,0.0,0.0,0.0,-0.014695240903362806,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.948970317728947,0.35155226549700896,,2.0,0.3075497379921845,0.0,-0.4517202161392202,0.5884893540855164,0.8983268109805923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
3260,0.0,1.0,1.0,0.7586462636601258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.5631274994468733,-0.54867703775608,,2.0,-0.5859515621844508,0.0,-0.4953750048838368,-0.35176024295523844,-1.6767115057726723,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,No
3261,1.0,1.0,0.0,-0.9915476677204009,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.5491321785307081,-0.7519172260063123,,1.0,-0.7254920515891234,0.0,-0.0707715677921189,-0.6804255187532539,0.59094092615674,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Yes
3262,0.0,0.0,0.0,1.4912855837729044,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.4028849265728491,2.175218080569628,,2.0,2.2458124258450285,1.0,-0.5067237461155804,1.7822610748961694,1.224501480019755,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
3263,0.0,0.0,0.0,-0.7473345610161414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.569682223040287,-0.8758321268809655,,2.0,-0.8976799928295915,0.0,-0.3469336094567469,-0.9507946159095841,-1.6875509958890715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No
3264,1.0,0.0,0.0,0.9621571859136754,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.9702731694075414,1.2258478888719653,,2.0,1.3143190219541536,1.0,-0.49335655754352586,1.2228730877528562,0.9141404307715464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No
3265,0.0,1.0,0.0,1.206370292617935,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.1177544502593508,1.6316198121969512,,2.0,1.6835507553396603,1.0,-0.5009043475923204,1.474151302446745,1.0221944440784667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No
3266,1.0,0.0,0.0,0.7179440792094158,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.529468007750467,0.7509910467987753,,2.0,0.7761619460652213,0.0,-0.4872211235001737,0.897814158857966,0.5752652441589446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No
3267,0.0,1.0,0.0,1.572689952674324,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.575351072904363,1.580697056674658,,2.0,1.5706905963964566,1.0,-0.5095240759281549,1.4437286656799655,0.6117550056503206,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
3268,0.0,0.0,0.0,-0.05539742535407273,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.7424965245364139,0.1898961318195769,,2.0,0.18241190485432243,0.0,-0.44526310259489094,0.4505352694840422,0.7421984406560735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Yes
3269,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,-0.37836120993733763,-0.9913743993181421,,0.0,-0.9900630518047818,0.0,3.0099405968459334,-1.3740626387549626,-0.2226448245866545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Yes
3270,0.0,0.0,0.0,0.6365397103079959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4058141332049432,-0.5285183246720018,,2.0,-0.512221123620376,0.0,-0.4829211766327281,-0.32351674564886257,-1.4314591799875815,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
3271,0.0,1.0,0.0,-0.9915476677204009,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.5786284347010702,-0.686846875252488,,1.0,-0.7224011685750836,0.0,-0.16341509891980865,-0.5645438986102467,0.6143498500557395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Yes
3272,0.0,0.0,0.0,-0.21820616315691244,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,-0.47176602114348365,-0.3718213632229212,,2.0,-0.4014000888878234,0.0,-0.43370905108932917,-0.12140492704851415,-0.315118815565729,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
3273,0.0,1.0,1.0,0.595837525857286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.5401859668699251,-0.6402821801732914,,2.0,-0.6053983678144513,0.0,-0.47682831915574925,-0.4885561501598692,-1.6392033662820396,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,No
3274,1.0,1.0,0.0,-0.8287389299175613,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.1177544502593508,-0.4920866568299564,,1.0,-0.491872810444614,0.0,-0.2627016402785778,-0.2739192349153807,1.0221944440784667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
3275,0.0,0.0,0.0,0.7586462636601258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.5270765196830978,-0.5770151647752314,,2.0,-0.5618684320333907,0.0,-0.487376386059423,-0.392516332271416,-1.6180608947939772,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
3276,0.0,1.0,1.0,1.3691790304207745,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,-0.24562805717070926,0.7007982127300058,,2.0,0.6789279179152187,0.0,-0.5062262257154916,0.8610198138427705,-0.0952132306763356,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,No
3277,0.0,0.0,0.0,-0.5845258232133017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5451020095649854,-0.8427495104139107,,2.0,-0.8586575947773389,0.0,-0.3810456720953454,-0.8696607707892091,-1.6471855636772699,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No
3278,1.0,0.0,0.0,-0.42171708541046204,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.9653571267124814,-0.12094306599125179,,2.0,-0.10070439344557475,0.0,-0.393874994534582,0.15626950816376134,0.9104958554717861,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
3279,0.0,0.0,0.0,-1.1950585899739505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5614888185485198,-0.9889484838990783,,0.0,-0.9887322549515145,0.0,0.5807987766342819,-1.3592555923341731,-1.674010307686345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No
3280,1.0,0.0,0.0,-0.9101432988189812,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5687963493109491,-0.643652699826327,,1.0,-0.6507957120831612,0.0,-0.2106982473965984,-0.4938920333817671,0.6065607228365582,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Yes
3281,0.0,1.0,1.0,-1.2764629588753704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.581152989328761,-1.0071321154030337,,0.0,-1.0058179693902347,0.0,3.0099405968459334,-1.4985037795329683,-1.7066557787375773,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,No
3282,0.0,1.0,0.0,0.6772418947587059,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.5917378818878973,0.8301016513939065,,2.0,0.7803260523480248,0.0,-0.48874548542660856,0.9547613163710305,0.6247139773153095,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
3283,0.0,1.0,1.0,1.6133921371250342,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.611402052668139,1.6084555401865994,,2.0,1.6410940428273635,1.0,-0.509411192823085,1.4603489571678976,0.6402147112104979,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,No
3284,0.0,1.0,1.0,-1.2357607744246606,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.7454257311685079,-0.9766256923013563,,0.0,-0.9757677178648476,0.0,1.204365225075012,-1.2928391426897696,-0.6014516918951973,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,No
3285,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5336312432765113,-1.0065095353397344,,0.0,-1.0051954998943518,0.0,3.0099405968459334,-1.4919589705520604,-1.6286062835322972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No
3286,0.0,1.0,0.0,-0.8694411143682712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5303538814798046,-0.9358789005723038,,1.0,-0.9169336182712146,0.0,-0.16297438747842752,-1.1280785662819843,-1.6233271746646216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No
3287,0.0,1.0,1.0,-1.1950585899739505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5713209039386407,-0.9918037648790383,,0.0,-0.9891186153282695,0.0,0.6998612686792482,-1.3767603720889001,-1.6902696100186445,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,No
3288,0.0,1.0,0.0,1.3284768459700647,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.7375804818413535,1.4619774790868494,,2.0,1.4903920314275472,1.0,-0.5040623358407453,1.3716221944205245,0.7384154966781815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
